image_id	official_order	official_name_jp	official_image_url_jp	card_type	card_type_jp	attribute	attribute_jp	cost_official	pack_jp_official	pack_order	race_jp	rarity_official	dp_official	effect_tags_jp	effect_timing_jp	condition_tags_jp	official_conflicts
colorless_02_02_EX02_04	1198	「剣匠」ピンキー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_02_EX02_04.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	EX:02 幻影の剣士	7	ソード	E					
colorless_02_02_EX02_05	1199	ガラクタ・カンガルー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_02_EX02_05.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	EX:02 幻影の剣士	7	ソード	C					
colorless_02_02_EX02_00	1200	「エンチャンター」ジル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_02_EX02_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	EX:02 幻影の剣士	7	ソード	R					
colorless_02_01_04_00	1201	モンスタースラグ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	PC:04 FORBIDDEN	6	モンスター	C					
colorless_02_01_04_01	1202	放浪者ロロ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_04_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	PC:04 FORBIDDEN	6	BS	L					
colorless_02_01_EX04_00	1203	仮面ライダースカル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_EX04_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	EX:04 KAMEN RIDER	4	仮面|スケルトン	L					
colorless_02_01_EX04_01	1204	仮面ライダーバルカン シューティングウルフ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_EX04_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	EX:04 KAMEN RIDER	4	仮面|ソルジャー	R					
colorless_02_01_EX04c_00	1205	骨仮面 ムクロ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	EX:04 HEROIC_MASQUERADE	3	仮面|スケルトン	L					
colorless_02_01_EX04c_01	1206	Vulc01 シューティングモード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_EX04c_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	EX:04 HEROIC_MASQUERADE	3	仮面|ソルジャー	R					
colorless_02_01_05_00	1207	D-19 スカウトレンズ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	PC:05 GLORY	2	ソルジャー	C					
colorless_02_01_05_01	1208	魔法サーカス団マーマン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_05_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	PC:05 GLORY	2	アーティスト	C					
colorless_02_01_05_02	1209	ストーン・スフィンクス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_05_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	PC:05 GLORY	2	モンスター|レギオン	R					
colorless_02_01_05_03	1210	赤毛の探検家アスカ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_05_03.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	PC:05 GLORY	2	ヒューマノイド|レギオン	C					
colorless_02_01_06_01	1211	ストーン・ドラゴニュート	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_02_01_06_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	PC:06 HELIX	1	ドラゴニュート	R					
colorless_06_01_06_02	1212	スパイ・ゴブリン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_06_01_06_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	2	PC:06 HELIX	1	ゴブリン|レギオン	E					
colorless_03_02_01_03	1213	祝福を授けるピクシー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01_03.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01 AWAKEN	14	スプライト	C					
colorless_03_02_01_06	1214	アガリック・トータス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01_06.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01 AWAKEN	14	ビースト	C					
colorless_03_02_01_02	1215	ウォーター・シューター	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01 AWAKEN	14	ビースト	C					
colorless_03_02_01_01	1216	ウィル・オー・ウィスプ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01 AWAKEN	14	モンスター	C					
colorless_03_02_01_00	1217	ハーミットホルンクラブ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01 AWAKEN	14	ビースト	R					
colorless_03_02_01_04	1218	ゴブリンズ・クイーン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01_04.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01 AWAKEN	14	ゴブリン	E					
colorless_03_02_01_05	1219	練気獣エルサウル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01_05.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01 AWAKEN	14	モンスター	E					
colorless_03_02_01_07	1220	「箱を抱く者」パンドリア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01_07.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01 AWAKEN	14	デミゴッド	L					
colorless_03_02_00_01	1221	メガロサウルス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_00_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	ベーシック	15	ダイナソー	Basic					
colorless_03_02_00_04	1222	リトル・プランク	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_00_04.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	ベーシック	15	スプライト	Basic					
colorless_03_02_00_02	1223	ヒーリング・シープ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_00_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	ベーシック	15	ビースト	Basic					
colorless_03_02_00_03	1224	ゲイル・マウス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_00_03.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	ベーシック	15	ラット	Basic					
colorless_03_02_00_00	1225	鬼火	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_00_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	ベーシック	15	モンスター	Basic					
colorless_03_02_ex01_00	1226	「知の鼠騎士」ウィズダム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_ex01_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:01 魔術都市の9戦士	13	ラット	R
colorless_04_02_ex01_01	1227	「悪の鼠騎士」イーブ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_04_02_ex01_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:01 魔術都市の9戦士	13	ラット	R
colorless_03_02_ex01_01	1228	「輪の鼠騎士」リング	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_ex01_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:01 魔術都市の9戦士	13	ラット	R
colorless_03_02_01r_00	1229	ベテランゴブリン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01r_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01R BEYOND	12	ゴブリン	C					
colorless_03_02_01r_01	1230	ヤミーカクタス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01r_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01R BEYOND	12	スプライト	E					
colorless_03_02_01r_02	1231	「天知」プラトーナ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_01r_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:01R BEYOND	12	モンスター	L					
colorless_03_02_02_00	1232	ドラゴン・プリースト	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:02 CONTRACT	11	ドラゴニュート	C					
colorless_03_02_02_01	1233	グレー・ブロッブ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:02 CONTRACT	11	モンスター	C					
colorless_03_02_02_02	1234	ドランゲール	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:02 CONTRACT	11	ドラゴニュート	R					
colorless_03_02_02r_00	1235	ブルーミミック	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02r_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:02R DIVINE	10	モンスター	R					
colorless_03_02_02r_01	1236	ミサイルドッグ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02r_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:02R DIVINE	10	ビースト	C					
colorless_03_02_02r_02	1237	「不死鳥」スザク	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02r_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:02R DIVINE	10	ファイブスター	L					
colorless_04_02_02r_01	1238	「憧れる者」アンジュ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_04_02_02r_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:02R DIVINE	10	デミゴッド	L					
colorless_03_02_02r_03	1239	「天知」プラトーナ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02r_03.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:02R DIVINE	10	モンスター	L					
colorless_03_02_02c_01	1240	「冒険の始まり」キリト	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02c_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EXCODE:02C SAO	9	黒の剣士|ソード	C					
colorless_03_02_02c_02	1241	死銃	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02c_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EXCODE:02C SAO	9	ソード	C					
colorless_03_02_02c_03	1242	「妖精王の妃」ティターニア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02c_03.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EXCODE:02C SAO	9	閃光|ソード	E					
colorless_03_02_02c_00	1243	ナメクジ研究員	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_02c_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EXCODE:02C SAO	9	ソード	C					
colorless_03_01_03_00	1244	グレイ・ピッグ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_03_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:03 EVOLVE	8	ビースト	C					
colorless_03_01_03_01	1245	アドベンチュラット	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_03_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:03 EVOLVE	8	ラット	C					
colorless_03_01_03_02	1246	ソードペッカー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_03_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:03 EVOLVE	8	ウイング	C					
colorless_03_02_EX02_01	1247	「駆け出し」ソロ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_EX02_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:02 幻影の剣士	7	黒の剣士|ソード	C					
colorless_03_02_EX02_02	1248	デスアロウ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_EX02_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:02 幻影の剣士	7	ソード	C					
colorless_03_02_EX02_03	1249	「封印の騎士」アメリア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_EX02_03.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:02 幻影の剣士	7	閃光|ソード	E					
colorless_03_02_EX02_00	1250	ダンジョンアメーバ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_02_EX02_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:02 幻影の剣士	7	ソード	C					
colorless_03_01_04_02	1251	ジャーニーラット	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_04_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:04 FORBIDDEN	6	ラット	R					
colorless_03_01_04_00	1252	サンドリーム	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_04_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:04 FORBIDDEN	6	ビースト	R					
colorless_03_01_EX03_00	1253	交渉人ミクス	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_EX03_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:03 Battle Spirits	5	BS	R					
colorless_03_01_EX04_01	1254	仮面ライダーバルカン アサルトウルフ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_EX04_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:04 KAMEN RIDER	4	仮面|ソルジャー	R					
colorless_03_01_EX04c_00	1255	青炎の仮面 アクセラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_EX04c_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:04 HEROIC_MASQUERADE	3	仮面	L					
colorless_03_01_EX04c_01	1256	Vulc01 アサルトモード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_EX04c_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	EX:04 HEROIC_MASQUERADE	3	仮面|ソルジャー	R					
colorless_03_01_05_01	1257	戦天使ハンマー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_05_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:05 GLORY	2	エンジェル	C					
colorless_03_01_05_03	1258	宝石人ヘマタイト	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_05_03.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:05 GLORY	2	ジュエリスト	C					
colorless_03_01_05_02	1259	忍び寄るヴァンパイア	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_05_02.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:05 GLORY	2		C					
colorless_03_01_05_00	1260	ブラック・カプラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_05_00.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:05 GLORY	2	ビースト|レギオン	C					
colorless_03_01_05_04	1261	ゴブリン・アーチャー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_05_04.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:05 GLORY	2	ゴブリン|レギオン	R					
colorless_03_01_06_01	1262	オアシスタートル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/colorless_03_01_06_01.png?v=20201113	field_minion	フィールド・ミニオン	colorless	無色	3	PC:06 HELIX	1	ビースト|レギオン	C					
