image_id	color	name_jp	name_en	cost	bp	dp	ability_jp	ability_en	pack_jp	pack_en	rarity_en	gamerch_url	ability_jp_source	official_order	official_name_jp	official_image_url_jp	card_type	card_type_jp	attribute	attribute_jp	cost_official	pack_jp_official	pack_order	race_jp	rarity_official	dp_official	effect_tags_jp	effect_timing_jp	condition_tags_jp	official_conflicts
white_00_00_03_05	white	「機馬の召喚士」サラ Lv3	Serah - Conjurer of the Metallic Steed Lv.3				《ベース》\n【配置時】\n「「サラの召喚獣」メタリック・スティード\nLv3」1枚を手札Iこ加える。\n《ベース》\nこのマナは移動できない。	"<Base> [When Placed]\nAdd one ""Chrome Charger - Of Serah Lv.\n3"" to your hand.\n<Base>\nThis minion cannot move."					ocr	952	「機馬の召喚士」サラ Lv3	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_03_05.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:03 EVOLVE	8	エヴォーカー	L					
white_00_00_04_00	white	「白銀の魔術師」シル	Gin - The Silvery Wizard				《ベース》\n【配置時】\n「シルの第1魔法：ディフロスト」1枚を手札に加\nえる。\n《ベース》\nこのマナは移動できない。	"<Base> [When Placed]\nAdd one ""Gin's Spells, Entry 1: Defrost""\nto your hand.\n<Base>\nThis minion cannot move."					ocr	953	「白銀の魔術師」シル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	エヴォーカー	R					
white_00_00_04_01	white	「球体の魔術師」ロイド	Andrew - The Sphere Wizard				《ベース》\n【配置時】\n「ロイドの第1魔法：プライヤー」1枚を手札に加\nえる。\n《ベース》\nこのマナは移動できない。	"<Base> [When Placed]\nAdd one ""Andrew's Spells, Entry 1\nMeditation"" to your hand.\n<Base>\nThis minion cannot move."					ocr	954	「球体の魔術師」ロイド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	エヴォーカー	E					
white_00_00_04_02	white	月光のバローネ Lv1	The Moonlight Barone Lv.1				《ベース》\n【配置時】\n「ーザンベアード」1枚を手札に加える。その\n《ベース》\nこのマナは移動できない。\nＥＰＩＣ	<Base> [When Placed]\nAdd one Northernbeard to your hand. The Moonlight Barone becomes Lv.2.\n<Base>\nThis minion cannot move.					ocr	955	月光のバローネ Lv1	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_02.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	カードバトラー	E					
white_00_00_04_03	white	月光のバローネ Lv2	The Moonlight Barone Lv.2				《ベース》\n【配置時】\n「月光龍ストライク・クヴル」1枚を手札に\n《ベース》\nこのマナは移動できない。\nEＰ IＣ	"<Base> [When Placed]\nAdd one ""The MoonlightDragon\nStrike Siegwurm"" to your hand. ""The Moonlight\nBarone"" becomes Lv.3.\n<Base>\nThis minion cannot move."					ocr	956	月光のバローネ Lv2	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_03.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	カードバトラー	E					
white_00_00_04_04	white	月光のバローネ Lv3	The Moonlight Barone Lv.3				《ベース》\n【配置時】\n「月光神龍ルナテック・ストライクヴルム」1枚を\n手札に加える。\n《ベース》\nこのマナは移動できない。\nEＰ IＣ	—— -\n<Base> [When Placed]\nAdd one The MoonlightDragonDeity\nLunatech-Strikewurm to your hand.\n<Base>\nThis minion cannot move.					ocr	957	月光のバローネ Lv3	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_04.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	カードバトラー	E					
white_00_00_04_05	white	百瀬 勇貴	Yuki Momose				《ベース》\n【配置時】\n自分のミニオンカドでない無色マナ1つを「コ\nアIこ変更する。その後、自分の種族「BS」を持つ\n三二オン1体に[再起を付与する。\n《ベース》\nこのマナは移動できない。	<Base> [When Placed]\nChange one of your Neutral Mana that is\nnot a minion card into a Core. Then, select\none of your minions belonging to the BS\nclass to receive the {Resurge} effect.\n<Base>\nThis minion cannot move.					ocr	958	百瀬 勇貴	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_05.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6	カードバトラー	R					
white_00_00_04_06	white	ホーク・ブレイカー	Hawk-Breaker				加護：[BS」+コスト3以上\n《ベース》\n【自分の夕\nン終了時】\nこのマナをアクティブにする。	Boost: BS + Cost 3 or Higher\n<Base> [At the End of Your Turn]\nThis mana enters the Active State.					ocr	959	ホーク・ブレイカー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_06.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6		R					
white_00_00_04_07	white	獣装甲メガバイソン	The BeastArmor Megabison				《付与能力》\n【常時】\nこのミニオンは相手の効果でレストせず、相手の効\n果で破壊されない。	Boost: BS + Cost 4 or Higher\n<Boost Ability> [Passive]\nThis minion cannot be put into the Rest\nState by your opponent's card effects and\ncannot be destroyed by your opponent's\ncard effects.					ocr	960	獣装甲メガバイソン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_04_07.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:04 FORBIDDEN	6		C					
white_00_00_05_00	white	ライノブレイド	Bladed Rhinoceros				《付与能力》【自分の夕ン\nこのミニオンがバトル勝利するたび、自分はカー\nドを1枚引き、相手のプレイヤに1ダメを与\nえる。	Boost: Soldier\n<Boost Ability> [On Your Turn]\nWhenever this minion wins a battle\nagainst another minion, draw one card and\ndeal 1 damage to your opponent's Life.					ocr	967	ライノブレイド	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_05_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:05 GLORY	2	アームズ	C					
white_00_00_05_01	white	キャノンバード	Armed Avian				《付与能力》\n【アタック時】&【ブロック時】\n相手のミ二オン1体にBP-300を付与する。	Boost: Soldier\n<Boost Ability> [When Attacking] &\n[When Blocking]\nDeal -300BP to one of your opponent's\nminions.					ocr	968	キャノンバード	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_05_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:05 GLORY	2	アームズ	C					
white_00_00_EX04_00	white	アタッシュカリバー	Mechanical Attaché				《付与能力》\n【常時】\nこのミニオンは、相手のマックの効果で選択でき\nない。	Boost: White + Mask\n<Boost Ability> [Passive]\nThis minion cannot be selected as\ntarget for your opponent's Magic cards.					ocr	961	アタッシュカリバー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 KAMEN RIDER	4	アイテム|仮面	R					
white_00_00_EX04_01	white	飛電ゼロワンドライバー	Aggro Shield				《付与能力》\n【常時】\nこのミニオンがバトルに勝利するび、種族「仮\n面」を持つ白の三二オンに変身できる。\nEPIＣ	——\nBoost: White + Mask\n<Boost Ability> [Passive]\nWhenever this minion wins a battle\nagainst another minion, it can Morph into\nWhite Minion belonging to the Mask class					ocr	962	飛電ゼロワンドライバー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 KAMEN RIDER	4	アイテム|仮面	E					
white_00_00_EX04_02	white	ライズホッパー	Road Breaker				《ベース\n【配置時】\n自分の種族「饭面」を持つ三二才ンがる場合、自分の移動権を1增や\n《付与能カ》【自分の一】\n自分のニがこのター既変身していても、このニンは変身\nできる。自分の二オンがこのタンに1回以上変身している場合、こ\nの二才が変身すび、この[加護を除外し、白マナ1つべ\nスに置く。	Boost: Cost 2 or Higher\n<Base> [When Placed]\nIf you have a minion belonging to the Mask class on the\nfield, increase your Movement by 1.\n<Boost Ability> [On Your Turn]\nThis minion can Morph even if one of your minions has\nalready Morphed this turn. If this minion Morphs and one of\nyour minions has already Morphed this turn, remove this {\nBoost} and place one White Mana into your base.					ocr	963	ライズホッパー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04_02.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 KAMEN RIDER	4	アイテム|仮面	C					
white_00_00_EX04c_00	white	メカニカルアタッシュ					《付与能力》\n【常時】\nこのミニオンは、相手のマックの効果で選択でき\nない。						ocr	964	メカニカルアタッシュ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04c_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 HEROIC_MASQUERADE	3	アイテム|仮面	R					
white_00_00_EX04c_01	white	シールドウェポン					《付与能力》\n【常時】\nこのミニオンがバトル勝利するび、種族「仮\n面」持つ白の三二オン変身できる。\nＥＰＩＣ						ocr	965	シールドウェポン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04c_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 HEROIC_MASQUERADE	3	アイテム|仮面	E					
white_00_00_EX04c_02	white	ロードブレイカー					《ベ一ス》【配置時】\n自分の種族「饭面」を持つ三二才ンがいる場合、自分の移動権を1增や\n《付与能力》【自分の夕一]\n自分のニオこのタン既に変身していても、このニンは変身\nできる。自分の三二才ンがこの夕ー1回以上変身している場合、こ\nのミ二才が変身するび、この[加護を除外し、白マナ1つべ\nスに置く。						ocr	966	ロードブレイカー	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_00_EX04c_02.png?v=20201113	base_minion	ベース・ミニオン	white	白		EX:04 HEROIC_MASQUERADE	3	アイテム|仮面	C					
white_00_01_00_00	white	マキナスの住人	Denizen of Machinas		300	1	《デッキ》\nこのカードは何枚でもデッキに入れられる。\n【常時】\nこのカードはブロックできない。	<Deck>\nA deck can have any number of this card.\n[Passive]\nThis minion cannot block.	Basic				gamerch	941	マキナスの住人	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_01_00_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		ベーシック	15	アンドロイド	Basic					
white_00_01_01_00	white	マキナスの守護者	Guardian of Machinas		100	1	【常時】\nこのミニオンはブロックできない。\n《ベース》【自分のターン終了時】\nこのマナをアクティブにする。	(Passive]\nThis minion cannot block.\n<Base> [At the End of Your Turn]\nThis mana enters the Active State.	AWAKEN				gamerch	940	マキナスの守護者	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_01_01_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:01 AWAKEN	14	アンドロイド	R					
white_00_01_01r_00	white	アンドロイドの銃士	Android Commando		300	1	【常時】\nこのミニオンはブロックできない。\n【配置時】\n相手のミニオン1体を対象に選ぶことができる。このターン中、そのミニオンは必ずブロックする。	[Passive]\nThis minion cannot block.\n<Base> [When Placed]\nYou can choose one of your opponent's\nminions. That minion must block during\nthis turn. (This ability activates as a mana\nability.)	BEYOND				gamerch	942	アンドロイドの銃士	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_01_01r_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:01R BEYOND	12	アンドロイド	E					
white_00_01_02_00	white	「雪精」ホワイトスノウ	White Frost - The Snow Sprite		300	0	加護：白	Boost: White					seesaa	943	「雪精」ホワイトスノウ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_01_02_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:02 CONTRACT	11	ニンフ	C					
white_00_01_02_01	white	「時精」クロノラ	Chronora - The Time Sprite		100	1	加護：白+コスト4以上\n《付与能力》【常時】\nこのミニオンがコスト3以下のミニオンとのバトルに勝利するたび、このミニオンをアクティブにする。	Boost: White + Cost 4 or Higher\n<Boost Ability > [Passive]\nWhenever this minion wins a battle against another minion with a cost of 3 or lower, this minion returns to the Active State.					seesaa	944	「時精」クロノラ	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_01_02_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:02 CONTRACT	11	ニンフ	E					
white_00_01_02r_00	white	「人鳥精」ペン	Penny - The Penguin Sprite				《付与能力》\n【自分のターン】\nこのミニオンがダメーを与えるたび、自分の\nフォース1つを1回復する。	Boost: White\n<Boost Ability> [On Your Turn]\nWhenever this minion deals damage, restore 1 point to one of your Forces.		PC:02R DIVINE	Rare		ocr	945	「人鳥精」ペン	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_01_02r_00.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:02R DIVINE	10	ニンフ	R					
white_00_01_02r_01	white	「凍精」フロンネル	Nicold - The Frost Sprite				《ベース》\n【配置時】\n次の相手のターン終了時まで、自分のフ才一スに与\nえられるダメーを1軽减する。	Boost: White + Cost 6 or Higher\n<Base> [When Placed]\nDamage dealt to your Forces is reduced\nby 1 until the end of your opponent's turn.					ocr	946	「凍精」フロンネル	https://www.aicarddass.com/zenonzard/images/cardlist/cards/white_00_01_02r_01.png?v=20201113	base_minion	ベース・ミニオン	white	白		PC:02R DIVINE	10	ニンフ	E					
